"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-03","0.03","69","81","62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-04","0.02","69","81","62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-05","0.00","68","80",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-06",,"69","78","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-07",,"69",,"58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-08",,"69","79","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-09",,"68","80",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-10",,"69","81","61"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-11","0.00","65","76",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-12","0.20","66",,"58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-13","0.00","65","80",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-14",,"67","80",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-15",,"67","78",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-16","0.20","68",,"62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-17","0.03","68","81","61"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-18","1.14","69",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-19","0.00","67","77",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-20",,"68","77","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-21",,"66","76","61"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-22","0.51","64",,"58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-23","0.12","67","78","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-24","0.08","65","72",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-25","0.08","64","72","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-26","0.00","65","71",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-27","0.24","69","80","56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-28","0.00","70",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-11-29","0.04","67",,"60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-01",,"66","79",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-02",,"68","80","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-03",,"69",,"62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-04",,"68","79","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-05",,"68","80","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-06",,"69","79","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-07","0.03","69","80","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-08","0.08","69","79","62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-09","0.04","66",,"62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-10","0.03","68",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-11","0.00","69","80","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-12","0.03","69","81",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-13","0.00","68","79",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-14",,"68","81","54"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-15",,"68","81","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-16",,"68","79",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-17","0.47","62",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-18","0.91","64",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-19","0.00","64","74",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-20",,"67","77","56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-21","0.03","66","73","62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-22","0.00","67","75","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-23",,"67","76","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-24",,"69","78","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-25",,"68","81","56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-26",,"69","81","56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-27",,"68",,"55"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-28",,"69","78",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-29",,"70","79","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-30",,"68","79","54"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2000-12-31",,"67",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-01",,"67",,"57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-02",,"69","81","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-03",,"68","82",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-04",,"67","77","62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-05",,"65",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-06","0.71","65",,"60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-07","0.16","66","76","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-08","0.00","65","73",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-09","3.27","65",,"59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-10","1.18","65","74","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-11","1.02","64","71","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-12","0.20","66","75","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-13","0.03","66","76",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-14","0.91","63","74","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-15","0.00","66","75","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-16",,"68",,"56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-17",,"68","75","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-18",,"66","75",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-19",,"69","79","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-20",,"68",,"55"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-21",,"67","80","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-22","0.16","64","69",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-23","0.02","67","79",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-24","1.77","64","72","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-25","0.04","65","76","56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-26","0.55","62",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-27","1.14","67","77",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-28","0.08","67","78","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-29","0.04","67","78","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-30","0.28","67","76",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-01-31","0.00","66","78","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-01","7.18","68",,"55"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-02","0.00","66","79","54"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-03",,"67","81","56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-04",,"69",,"53"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-05",,"68","80","56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-06",,"70","79","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-07",,"70","79","61"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-08",,"68",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-09",,"71",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-10",,"67","79","61"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-11","0.08","69","79","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-12","0.00","68",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-13",,"69","80","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-14",,"67",,"56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-15",,"69","80","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-16",,"66","80","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-17",,"69","81","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-18",,"70",,"61"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-19",,"69",,"59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-20",,"72","81","62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-21",,"71","83",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-22",,"70","83","61"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-23",,"69",,"59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-24","0.28","69","80","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-25","0.03","68","79","62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-26","0.08","71","81","62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-27","0.00","69","80",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-02-28","0.03","68","80","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-01","0.00","67","81",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-02",,"67","81","49"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-03",,"69","83","49"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-04",,"71","85","53"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-05",,"71","82","53"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-06","0.55","66","74","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-07","0.00","66","73",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-08","0.03","66",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-09","0.00","66","78",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-10",,"68","80","53"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-11",,"68","80","55"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-12",,"69","81","55"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-13","0.08","70",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-14","0.03","70","81","62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-15","0.00","69","81","61"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-16",,"69","81","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-17",,"68","80","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-18",,"70",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-19","0.03","70","80","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-20","0.00","69","85",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-21",,"70","82",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-22",,"69","82","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-23",,"71","84","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-24",,"72","84",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-25","0.39","68","82",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-26","0.83","68","79",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-27","0.91","65","76","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-28","0.20","66","77","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-29","0.00","68","79","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-30","0.20","69","78","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-03-31","0.35","66","77","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-01","1.22","64","72",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-02","0.08","67",,"57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-03","0.00","69","78","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-04",,"68","78","61"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-05",,"67","75","62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-06",,"67","76","61"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-07","0.35","68","78","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-08","0.31","68",,"62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-09","0.16","67",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-10","0.51","67","75","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-11","0.00","67","77","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-12",,"67",,"58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-13",,"67","78","56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-14",,"65","77","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-15",,"66","77","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-16","0.12","67","76","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-17","0.00","67","76","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-18",,"68","77","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-19",,"67","76","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-20","0.20","66","76","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-21","0.04","68","76","61"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-22","0.00","66","78",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-23",,"67",,"59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-24",,"67","76","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-25",,"66","75","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-26",,"69","78","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-27",,"67","79",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-28",,"67",,"57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-29",,"67","77","62"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-04-30",,"69",,"61"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-01","0.31","70","78",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-02","0.00","69",,"59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-03","0.98","67",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-04","0.04","67","74","60"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-05","0.08","67","78","61"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-06","0.02","67","78",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-07","0.03","67","80",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-08","0.00","65","78","54"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-09",,"67","78","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-10",,"65","77",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-11",,"65","74",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-12",,"67","77",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-13","0.03","67","76","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-14","0.02","66","77","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-15","0.00","67","79","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-16","0.03","68",,"59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-17","0.00","66","73",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-18",,"65","77","56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-19",,"65","78","56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-20",,"67","80","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-21","0.03","68","77",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-22","0.00","66","81","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-23",,"66","79","55"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-24",,"65","79",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-25",,"66","78","54"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-26",,"67",,"57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-27",,"64","73","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-28",,"63","72","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-29",,"62","77","51"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-30",,"65","74","56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-05-31",,"68","75","54"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-01",,"65",,"56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-02",,"65",,"57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-03",,"66","77","52"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-04",,"66","78","54"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-05",,"65","78","55"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-06",,"64",,"58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-07","0.16","62","69",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-08","0.00","65","76","53"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-09",,"63","75",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-10",,"65","76","50"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-11",,"66","78","52"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-12",,"62","77","51"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-13",,"65","75","54"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-14",,"64","72",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-15",,"61",,"52"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-16",,"65","75",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-17",,"61","76","49"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-18",,"63",,"52"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-19",,"65",,"54"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-20",,"64","73","55"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-21",,"63","74","56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-22","0.03","62","70","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-23","0.00","63","77",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-24",,"64","80","46"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-25",,"63","77","53"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-26",,"65","75","53"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-27",,"65","71","59"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-28",,"61","70",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-29",,"63","77","48"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-06-30",,"65","75","51"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-01",,"62","70",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-02",,"60",,"47"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-03",,"64","72","55"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-04",,"61","72","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-05",,"62","76",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-06",,"62","74","50"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-07",,"61","71","50"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-08",,"63","71",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-09",,"60","74",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-10",,"61","82","50"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-11",,"62","78","50"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-12",,"63","75",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-13",,"65","82","47"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-14",,"60","69","48"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-15",,"61","72",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-16",,"57","67","46"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-17",,"62","74","45"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-18",,"61",,"55"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-19",,"62","79","56"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-20",,"62","77",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-21",,"65","77",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-22",,"64","78","58"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-23",,"63","74","51"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-24",,"60",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-25",,"59",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-26",,"61","67","55"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-27","0.04","60",,"46"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-28","0.02","62",,"49"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-29","0.00","58","63","49"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-30",,"63","70","46"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-07-31",,"64",,"54"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-08-01",,"60","66","57"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-08-02","0.20","59","63","55"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-08-03","0.03","60","67",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-08-04","0.00","64","78","45"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-08-05",,"65",,"53"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-08-06",,"62","76","53"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-08-07",,"64",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-08-08",,"65","74",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-08-09",,"63",,
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-08-10",,"64","76","55"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-08-11",,"63",,"53"
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-08-12",,"64","78",
"KE000063740","JOMO KENYATTA INTERNATIONAL, KE","2001-08-13",,"65","80",
